sn	ItemX	ItemY	cond	sess	trial	trial_type	title	typeOfScen	x_is_are	x_verb	y_is_are	y_verb	actor	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	overlapRound	correct	avgRT	sdRT	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
100	a pedophile	an orphan	simple	1	38	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.1777824161952	N/A	-1	0.0327967479674797	0.0150291348165734	0.0655934959349593	-1	0.1	1	3513.65	3278.6254902212	FALSE	-0.934406504065041	1	-0.760681598924827	7.93846401512002	0.1
100	a thief	an adult with a deadly contagious disease	simple	1	33	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.61184239958042	N/A	-1	0.338265384615385	0.0386563172601653	0.676530769230769	-1	0.7	0	3513.65	3278.6254902212	FALSE	-0.323469230769231	0	-0.326621615539607	7.93846401512002	0.7
101	a gang member	a police officer	simple	1	10	1	simplified	impersonal	is	kill	is	kill	personally	d	Yes	8.71588010229646	N/A	-1	0.15042578125	0.0310331917629791	0.3008515625	-1	0.4	0	4118.5	3052.97563966866	FALSE	-0.6991484375	0	0.450155232010301	8.26572487028615	0.4
101	a mentor	a rapist	simple	1	28	1	simplified	impersonal	is	kill	is	kill	personally	d	Yes	7.45066079621154	N/A	-1	0.955375968992248	0.0173995969362512	0.0892480620155038	1	0.1	1	4118.5	3052.97563966866	TRUE	0.910751937984496	1	-0.501264710882911	7.95192550709445	0.1
101	a nun	a celebrity	simple	1	1	1	simplified	impersonal	is	kill	is	kill	personally	d	Yes	9.07280095795412	N/A	-1	0.458625	0.0446234943674416	0.91725	1	1	1	4118.5	3052.97563966866	TRUE	0.08275	1	0.234011307393668	8.83878965056045	1
101	an orphan	an adult	simple	1	5	1	simplified	impersonal	is	kill	is	kill	personally	d	Yes	8.04173471148754	N/A	-1	0.416021186440678	0.0439968568211195	0.832042372881356	1	0.9	1	4118.5	3052.97563966866	TRUE	0.167957627118644	1	-0.47634322506079	8.51807793654833	0.9
101	a life-saving antidote	a gang member	simple	1	40	1	simplified	impersonal	is	destroy	is	kill	personally	d	Yes	7.9229859587112	N/A	-1	0.097827868852459	0.0270885167236823	0.195655737704918	1	0.2	1	4118.5	3052.97563966866	TRUE	0.804344262295082	1	0.0118931702542993	7.9110927884569	0.2
101	a billionaire	a celebrity	simple	1	35	1	simplified	impersonal	is	kill	is	kill	personally	k	No	8.15593633797239	N/A	-1	0.557128571428571	0.0483242954193562	0.885742857142857	1	0.9	0	4118.5	3052.97563966866	TRUE	0.114257142857143	0	0.233616752151909	7.92231958582048	0.9
101	an astronaut	an adult with a deadly contagious disease	simple	1	26	1	simplified	impersonal	is	kill	is	kill	personally	d	Yes	7.88344635413774	N/A	-1	0.278033582089552	0.0364116889825956	0.556067164179105	1	0.6	1	4118.5	3052.97563966866	TRUE	0.443932835820895	1	-0.0817027443756757	7.96514909851342	0.6
101	an orphan	a terrorist	simple	1	14	1	simplified	impersonal	is	kill	is	kill	personally	d	Yes	7.25841215059531	N/A	-1	0.0344789915966387	0.01675172696323	0.0689579831932773	1	0.1	1	4118.5	3052.97563966866	TRUE	0.931042016806723	1	-0.881249320820739	8.13966147141605	0.1
101	an adult	a judge	simple	1	27	1	simplified	impersonal	is	kill	is	kill	personally	d	Yes	7.76895604453833	N/A	-1	0.433260504201681	0.0436336776447661	0.866521008403361	1	0.9	1	4118.5	3052.97563966866	TRUE	0.133478991596639	1	-0.18923857587761	7.95819462041594	0.9
101	an addict	a gang member	simple	1	37	1	simplified	impersonal	is	kill	is	kill	personally	k	No	8.04558828080353	N/A	-1	0.348239316239316	0.0432900858194097	0.696478632478633	1	0.7	0	4118.5	3052.97563966866	TRUE	0.303521367521367	0	0.128466543414241	7.91712173738929	0.7
101	a congressman	an addict	simple	1	15	1	simplified	impersonal	is	kill	is	kill	personally	k	No	8.62353322718756	N/A	-1	0.593779816513761	0.0454825651374978	0.812440366972477	1	0.9	0	4118.5	3052.97563966866	TRUE	0.187559633027523	0	0.50802445229515	8.11550877489241	0.9
101	a pedophile	an orphan	simple	1	22	1	simplified	impersonal	is	kill	is	kill	personally	k	No	7.26332961747684	N/A	-1	0.0327967479674797	0.0150291348165734	0.0655934959349593	-1	0.1	1	4118.5	3052.97563966866	FALSE	-0.934406504065041	1	-0.738117918582768	8.0014475360596	0.1
101	a cockroach	a thief	simple	1	21	1	simplified	impersonal	is	kill	is	kill	personally	k	No	8.4755375161474	N/A	-1	0.642260683760684	0.043284938389608	0.715478632478632	-1	0.8	1	4118.5	3052.97563966866	FALSE	-0.284521367521368	1	0.462406918645213	8.01313059750219	0.8
101	a congressman	a smartphone	simple	1	38	1	simplified	impersonal	is	kill	is	destroy	personally	d	Yes	8.16961956172385	N/A	-1	0.650089285714286	0.0447605876484571	0.699821428571429	1	0.7	1	4118.5	3052.97563966866	TRUE	0.300178571428571	1	0.254719199367156	7.91490036235669	0.7
